Data,Produto,Categoria,Região,Vendedor,Vendas,Quantidade,Custo,Lucro,Cidade,Latitude,Longitude
2023-03-26,SSD,Periféricos,Norte,Bruno Costa,1816,15,2089.5352597003703,-273.54,Belém,-1.467098,-48.45819
2023-11-24,SSD,Armazenamento,Leste,Bruno Costa,4661,19,6426.868219013637,-1765.87,Desconhecida,,
2025-03-26,SSD,Periféricos,Sul,Bruno Costa,10537,16,636.2794624862901,9900.72,Florianópolis,-27.638029,-48.521426
2024-03-29,SSD,Periféricos,Sul,Carla Dias,6322,8,5536.529858155665,785.4700000000003,Londrina,-23.31433,-51.147352
2024-09-20,SSD,Informática,Oeste,Diego Lima,1534,13,1465.572428432956,68.43000000000006,Desconhecida,,
2024-10-26,Mouse,Periféricos,Oeste,Diego Lima,4553,16,4803.372513753576,-250.3699999999999,Desconhecida,,
2023-01-12,SSD,Periféricos,Oeste,Diego Lima,4104,3,6698.685290566121,-2594.69,Desconhecida,,
2023-10-31,Mouse,Armazenamento,Leste,Carla Dias,6455,1,6060.238844003702,394.7600000000002,Desconhecida,,
2025-09-01,SSD,Periféricos,Oeste,Carla Dias,11241,9,6043.307670454407,5197.69,Desconhecida,,
2025-02-21,Webcam,Informática,Sul,Bruno Costa,8402,9,4181.3348725202895,4220.67,Maringá,-23.46606,-51.883532
2023-02-12,Memória RAM,Armazenamento,Oeste,Ana Silva,7388,22,7134.705087449793,253.29,Desconhecida,,
2025-08-01,SSD,Armazenamento,Norte,Eva Santos,7131,26,4737.793170076624,2393.21,Porto Velho,-8.767368,-63.921716
2023-12-09,Teclado,Informática,Oeste,Eva Santos,6176,17,7346.742310912599,-1170.7399999999998,Desconhecida,,
2024-05-12,SSD,Armazenamento,Leste,Ana Silva,6759,24,4408.457866032747,2350.54,Desconhecida,,
2023-12-30,SSD,Armazenamento,Norte,Bruno Costa,10632,2,4087.2472591184232,6544.75,Palmas,-10.2987,-48.35998
2025-06-09,Webcam,Armazenamento,Norte,Ana Silva,8814,9,1841.0359121456904,6972.96,Belém,-1.485904,-48.517622
2024-03-02,Headphone,Armazenamento,Norte,Ana Silva,1108,24,4394.710299919224,-3286.71,Belém,-1.440195,-48.507449
2025-10-01,Webcam,Informática,Leste,Eva Santos,8874,19,1193.431863491264,7680.57,Desconhecida,,
2023-01-21,Teclado,Informática,Sul,Bruno Costa,643,13,6967.9463939756,-6324.95,Blumenau,-26.899947,-49.07955
2024-02-11,Headphone,Armazenamento,Oeste,Carla Dias,7192,5,5433.063758569684,1758.9399999999996,Desconhecida,,
2024-09-10,Headset,Armazenamento,Norte,Eva Santos,231,9,7949.5927520641,-7718.59,Boa Vista,2.869928,-60.663619
2025-10-11,Headset,Informática,Norte,Carla Dias,7149,13,809.411628100943,6339.59,Belém,-1.460708,-48.456649
2023-12-02,Teclado,Informática,Norte,Bruno Costa,3120,1,1986.128178774672,1133.87,Belém,-1.438956,-48.484135
2024-02-03,Webcam,Informática,Sul,Ana Silva,161,25,7027.096145787823,-6866.1,Maringá,-23.403256,-51.919027
2025-03-03,Mouse,Armazenamento,Sul,Diego Lima,7974,15,3210.412470169828,4763.59,Blumenau,-26.950423,-49.105461
2024-12-15,Teclado,Armazenamento,Leste,Diego Lima,911,4,3773.1196806566286,-2862.12,Desconhecida,,
2023-02-20,Memória RAM,Periféricos,Sul,Bruno Costa,3335,4,6896.362948109926,-3561.36,Maringá,-23.411598,-51.977119
2023-11-20,Headphone,Informática,Oeste,Diego Lima,175,20,4212.839941603622,-4037.84,Desconhecida,,
2025-02-27,Headphone,Armazenamento,Leste,Carla Dias,1956,10,1612.3287273617957,343.6700000000001,Desconhecida,,
2023-05-21,SSD,Informática,Leste,Diego Lima,6801,28,7144.878514045465,-343.8800000000001,Desconhecida,,
2024-04-14,Headset,Armazenamento,Oeste,Bruno Costa,5814,25,326.0083188704252,5487.99,Desconhecida,,
2025-02-25,Headphone,Informática,Oeste,Bruno Costa,5304,6,7171.53843973607,-1867.54,Desconhecida,,
2025-08-21,Teclado,Armazenamento,Oeste,Carla Dias,5974,27,480.12019524489074,5493.88,Desconhecida,,
2025-10-04,Headphone,Periféricos,Leste,Diego Lima,3809,24,5353.526967633015,-1544.5299999999995,Desconhecida,,
2024-01-08,Teclado,Periféricos,Leste,Diego Lima,1675,12,647.7006870286506,1027.3,Desconhecida,,
2024-05-08,Mouse,Informática,Leste,Ana Silva,910,20,5673.206848843319,-4763.21,Desconhecida,,
2025-01-20,SSD,Armazenamento,Oeste,Eva Santos,744,16,349.052864956971,394.95,Desconhecida,,
2023-10-18,Headset,Armazenamento,Oeste,Bruno Costa,7342,3,6752.265203469437,589.7299999999996,Desconhecida,,
2023-04-16,Headphone,Informática,Norte,Ana Silva,1205,14,3770.2760913654793,-2565.28,Porto Velho,-8.723253,-63.944671
2024-10-31,Teclado,Armazenamento,Sul,Bruno Costa,10196,1,820.1549883375131,9375.85,Porto Alegre,-29.993765,-51.178699
2023-01-02,Webcam,Informática,Norte,Ana Silva,3233,10,5678.01000448034,-2445.01,Belém,-1.437855,-48.516153
2024-08-11,Headset,Armazenamento,Oeste,Eva Santos,3825,15,3955.178047429799,-130.17999999999984,Desconhecida,,
2024-10-05,Mouse,Informática,Leste,Ana Silva,10390,7,1592.3149622935075,8797.69,Desconhecida,,
2023-03-31,Teclado,Armazenamento,Oeste,Bruno Costa,9800,4,204.12520119870817,9595.87,Desconhecida,,
2023-12-16,Memória RAM,Informática,Sul,Diego Lima,6107,14,3390.5462170262545,2716.45,Maringá,-23.440875,-51.948715
2025-11-28,Memória RAM,Armazenamento,Norte,Bruno Costa,5405,24,758.1835073700017,4646.82,Boa Vista,2.852567,-60.637969
2025-06-27,SSD,Periféricos,Norte,Carla Dias,9561,16,825.8240101181186,8735.18,Porto Velho,-8.754048,-63.922584
2023-06-08,SSD,Armazenamento,Leste,Carla Dias,4378,14,2197.250023032401,2180.75,Desconhecida,,
2025-08-16,Mouse,Informática,Norte,Carla Dias,4331,3,5073.22971416,-742.2299999999996,Porto Velho,-8.7941,-63.907829
2023-11-08,Mouse,Periféricos,Norte,Carla Dias,9841,17,4276.892019802717,5564.11,Rio Branco,-10.006953,-67.865444
2024-03-20,SSD,Armazenamento,Oeste,Eva Santos,1980,21,626.3794814087504,1353.62,Desconhecida,,
2023-10-25,Headphone,Periféricos,Norte,Diego Lima,3545,14,7749.975705068361,-4204.98,Macapá,0.046414,-51.081259
2025-08-09,Headphone,Armazenamento,Norte,Diego Lima,1353,18,7106.376011293161,-5753.38,Boa Vista,2.833527,-60.716574
2023-02-05,Teclado,Periféricos,Norte,Bruno Costa,2960,3,2133.065858189653,826.9299999999998,Manaus,-3.114746,-59.996505
2024-07-12,Webcam,Informática,Leste,Ana Silva,3242,22,1048.9215216201587,2193.08,Desconhecida,,
2025-06-09,Teclado,Armazenamento,Leste,Bruno Costa,3194,19,7543.830688875362,-4349.83,Desconhecida,,
2023-05-21,Webcam,Armazenamento,Oeste,Bruno Costa,6221,3,3732.242880815143,2488.76,Desconhecida,,
2025-06-05,Mouse,Informática,Norte,Bruno Costa,7422,12,2544.442360989772,4877.56,Manaus,-3.111594,-60.003269
2024-12-26,Headset,Periféricos,Leste,Bruno Costa,4823,22,3963.635638508284,859.3600000000001,Desconhecida,,
2025-11-15,Teclado,Informática,Leste,Diego Lima,3664,5,6200.133624807584,-2536.13,Desconhecida,,
2024-06-04,Teclado,Informática,Oeste,Ana Silva,10140,10,1413.6115625601915,8726.39,Desconhecida,,
2023-01-10,Webcam,Periféricos,Sul,Bruno Costa,6342,9,6158.567001393712,183.4300000000003,Porto Alegre,-29.99784,-51.191863
2025-09-10,Mouse,Informática,Norte,Diego Lima,10917,1,6015.618560436215,4901.38,Palmas,-10.223664,-48.289082
2024-01-13,Mouse,Armazenamento,Leste,Bruno Costa,294,13,4351.637782339768,-4057.64,Desconhecida,,
2024-11-12,Memória RAM,Armazenamento,Oeste,Carla Dias,7657,3,6937.470926896687,719.5299999999997,Desconhecida,,
2024-08-06,Webcam,Armazenamento,Oeste,Bruno Costa,5007,19,1126.5755551052955,3880.42,Desconhecida,,
2023-06-01,Mouse,Informática,Oeste,Bruno Costa,1527,11,4796.193732792131,-3269.19,Desconhecida,,
2024-12-20,SSD,Armazenamento,Leste,Eva Santos,3296,16,3638.7969758144272,-342.8000000000002,Desconhecida,,
2025-12-08,Headphone,Armazenamento,Norte,Carla Dias,10167,6,3424.553533659787,6742.45,Palmas,-10.219165,-48.278111
2025-05-08,Memória RAM,Armazenamento,Sul,Ana Silva,5174,24,2080.2836844546414,3093.72,Caxias do Sul,-29.146838,-51.153708
2023-02-19,SSD,Armazenamento,Norte,Bruno Costa,943,3,3028.454881934472,-2085.45,Belém,-1.412172,-48.44951
2024-10-25,Headset,Armazenamento,Oeste,Ana Silva,9943,19,936.5539877074328,9006.45,Desconhecida,,
2024-06-14,Teclado,Armazenamento,Oeste,Carla Dias,5906,6,2072.663840537416,3833.34,Desconhecida,,
2025-12-19,Memória RAM,Informática,Sul,Bruno Costa,4564,8,2233.963653602414,2330.04,Porto Alegre,-30.012126,-51.18812
2025-05-06,Headset,Armazenamento,Norte,Eva Santos,1260,22,5787.689510284305,-4527.69,Belém,-1.461678,-48.519081
2023-05-26,Teclado,Armazenamento,Oeste,Diego Lima,5822,13,464.5193834941962,5357.48,Desconhecida,,
2025-07-03,Headphone,Periféricos,Oeste,Eva Santos,4203,12,5237.443080554817,-1034.4399999999996,Desconhecida,,
2025-09-19,Mouse,Informática,Norte,Eva Santos,4087,10,1833.566485562064,2253.4300000000003,Manaus,-3.143983,-59.984061
2023-08-30,SSD,Informática,Oeste,Diego Lima,4113,3,728.3431268570479,3384.66,Desconhecida,,
2024-08-03,Webcam,Informática,Norte,Diego Lima,5092,4,2462.384795796638,2629.62,Rio Branco,-10.016914,-67.823747
2024-11-17,SSD,Informática,Oeste,Diego Lima,6047,1,1857.825125874534,4189.17,Desconhecida,,
2024-04-27,Headphone,Armazenamento,Norte,Bruno Costa,9124,13,4452.096416651612,4671.9,Boa Vista,2.807882,-60.699635
2024-11-03,Headset,Armazenamento,Sul,Ana Silva,1266,24,2910.4211153078622,-1644.42,Joinville,-26.326685,-48.805915
2024-09-22,Webcam,Periféricos,Oeste,Ana Silva,1900,4,7730.670439873943,-5830.67,Desconhecida,,
2024-10-22,Mouse,Periféricos,Sul,Diego Lima,10918,22,7711.312827175537,3206.69,Joinville,-26.345661,-48.873831
2024-10-23,Headphone,Informática,Oeste,Eva Santos,4177,11,3594.224931432297,582.7800000000002,Desconhecida,,
2025-03-15,Webcam,Periféricos,Oeste,Carla Dias,11678,19,6377.092688429256,5300.91,Desconhecida,,
2024-02-23,Headphone,Periféricos,Leste,Diego Lima,5895,11,185.08684361813027,5709.91,Desconhecida,,
2025-09-14,Headphone,Informática,Norte,Eva Santos,5214,12,4418.667751020437,795.3299999999999,Porto Velho,-8.717213,-63.854274
2024-10-11,Mouse,Informática,Sul,Eva Santos,9829,11,5966.929444671274,3862.07,Joinville,-26.272718,-48.819457
2025-08-26,Memória RAM,Periféricos,Sul,Bruno Costa,11973,6,1798.1903452261004,10174.81,Londrina,-23.30537,-51.149154
2024-08-12,Teclado,Armazenamento,Sul,Bruno Costa,6088,12,564.4803009142745,5523.52,Caxias do Sul,-29.141998,-51.133217
2024-05-23,Webcam,Periféricos,Norte,Ana Silva,3547,27,1314.8779723791306,2232.12,Manaus,-3.160503,-59.988088
2024-03-16,Mouse,Periféricos,Leste,Ana Silva,8415,9,3579.436850416948,4835.56,Desconhecida,,
2025-07-09,Headphone,Armazenamento,Sul,Carla Dias,1509,25,4090.4616523895943,-2581.46,Florianópolis,-27.552614,-48.501977
2025-02-08,Mouse,Armazenamento,Norte,Carla Dias,9433,10,3096.610167101446,6336.389999999999,Macapá,-0.002312,-51.0845
2023-09-20,Memória RAM,Informática,Oeste,Carla Dias,5003,3,3564.5922349756497,1438.41,Desconhecida,,
2024-09-28,Teclado,Informática,Sul,Carla Dias,2091,3,3804.260880105508,-1713.2600000000002,Londrina,-23.352171,-51.204248
2024-04-03,SSD,Periféricos,Sul,Eva Santos,3298,20,6173.938359880683,-2875.94,Florianópolis,-27.589167,-48.532691
2025-09-25,Webcam,Armazenamento,Leste,Eva Santos,8083,28,913.5158327750069,7169.48,Desconhecida,,
2024-11-30,Teclado,Informática,Sul,Ana Silva,9586,23,6170.087699902416,3415.91,Londrina,-23.327151,-51.218042
2023-10-29,Headset,Periféricos,Sul,Bruno Costa,1435,16,5533.928234176386,-4098.93,Joinville,-26.333837,-48.867461
2024-07-07,Webcam,Armazenamento,Oeste,Bruno Costa,6624,3,5953.95361105244,670.0500000000002,Desconhecida,,
2023-10-15,Teclado,Periféricos,Norte,Diego Lima,11378,10,5896.989616132557,5481.01,Manaus,-3.10239,-60.008741
2024-09-12,Headphone,Informática,Norte,Eva Santos,920,24,3807.087181150127,-2887.09,Belém,-1.412232,-48.460383
2025-10-02,Webcam,Informática,Leste,Carla Dias,1993,11,1754.2894617223285,238.71000000000004,Desconhecida,,
2023-02-05,Webcam,Armazenamento,Oeste,Carla Dias,223,8,4330.100922070287,-4107.1,Desconhecida,,
2025-01-13,Mouse,Periféricos,Norte,Diego Lima,1810,6,7667.217864584069,-5857.22,Rio Branco,-9.986374,-67.832119
2023-12-19,Headphone,Armazenamento,Oeste,Bruno Costa,4499,20,4741.12339663544,-242.1199999999999,Desconhecida,,
2023-03-14,Headset,Informática,Norte,Carla Dias,7252,11,167.49339008519866,7084.51,Macapá,0.068994,-51.042548
2024-10-09,SSD,Informática,Oeste,Bruno Costa,8150,28,552.9103666210138,7597.09,Desconhecida,,
2025-12-29,Memória RAM,Periféricos,Leste,Diego Lima,9161,27,7943.478394140135,1217.5200000000004,Desconhecida,,
2024-02-29,Teclado,Periféricos,Sul,Bruno Costa,3968,21,649.8151651763677,3318.18,Florianópolis,-27.618326,-48.565216
2025-09-25,Mouse,Periféricos,Leste,Bruno Costa,481,12,444.6776675555966,36.31999999999999,Desconhecida,,
2024-12-08,Teclado,Armazenamento,Norte,Bruno Costa,1571,16,2875.9522133205505,-1304.9499999999998,Macapá,0.032491,-51.057308
2024-07-14,Headset,Periféricos,Leste,Carla Dias,7662,18,7756.992249893146,-94.98999999999978,Desconhecida,,
2025-04-07,Headset,Periféricos,Sul,Ana Silva,11997,13,2603.9072175642964,9393.09,Florianópolis,-27.601415,-48.529441
2025-08-13,Webcam,Informática,Leste,Eva Santos,7040,22,3326.282316532144,3713.72,Desconhecida,,
2024-05-31,Memória RAM,Informática,Norte,Bruno Costa,5081,3,5101.890324771839,-20.890000000000327,Porto Velho,-8.782902,-63.882144
2024-03-03,Headset,Periféricos,Norte,Bruno Costa,10033,15,270.9657674650707,9762.03,Palmas,-10.233837,-48.313487
2023-06-09,Teclado,Periféricos,Leste,Bruno Costa,6175,22,7190.287533951969,-1015.29,Desconhecida,,
2023-05-29,Headphone,Informática,Sul,Ana Silva,4558,28,4193.988699031102,364.0100000000002,Londrina,-23.281268,-51.149055
2025-02-14,Headphone,Periféricos,Leste,Diego Lima,5263,21,3777.142375552139,1485.86,Desconhecida,,
2023-03-08,Webcam,Armazenamento,Sul,Carla Dias,8569,14,6896.955164676513,1672.04,Caxias do Sul,-29.19003,-51.192726
2025-10-10,SSD,Armazenamento,Oeste,Ana Silva,3031,18,7628.366587715528,-4597.37,Desconhecida,,
2024-01-16,Teclado,Armazenamento,Sul,Bruno Costa,3015,28,3433.527834642932,-418.5300000000002,Joinville,-26.332511,-48.818271
2023-02-27,Teclado,Periféricos,Oeste,Ana Silva,2725,29,1445.7333480023872,1279.27,Desconhecida,,
2023-12-08,Headset,Informática,Leste,Ana Silva,6335,14,6540.417418416418,-205.42000000000007,Desconhecida,,
2024-12-27,Memória RAM,Periféricos,Sul,Ana Silva,8806,5,3273.8225360820984,5532.18,Maringá,-23.402909,-51.948929
2025-02-08,Teclado,Periféricos,Oeste,Diego Lima,5891,21,7489.520672933188,-1598.5200000000004,Desconhecida,,
2024-09-05,Mouse,Informática,Oeste,Eva Santos,427,14,7603.199951941385,-7176.2,Desconhecida,,
2023-12-20,SSD,Informática,Oeste,Carla Dias,215,25,989.4459312332464,-774.45,Desconhecida,,
2023-04-26,Headset,Informática,Norte,Diego Lima,4412,27,7655.907421276182,-3243.91,Manaus,-3.131937,-60.051331
2024-10-23,Mouse,Armazenamento,Leste,Diego Lima,5854,8,2996.7009775253578,2857.3,Desconhecida,,
2024-03-28,Webcam,Periféricos,Oeste,Eva Santos,8744,28,5198.319939844949,3545.6800000000003,Desconhecida,,
2023-10-14,Headphone,Informática,Sul,Diego Lima,8139,28,355.2206473336446,7783.78,Porto Alegre,-29.989307,-51.265702
2025-10-13,Webcam,Periféricos,Oeste,Ana Silva,6405,23,7119.963450743954,-714.96,Desconhecida,,
2023-11-07,Headphone,Armazenamento,Norte,Ana Silva,7591,15,5161.45084841133,2429.55,Manaus,-3.07754,-60.000411
2023-07-27,Webcam,Armazenamento,Leste,Bruno Costa,11820,28,5176.95137829484,6643.05,Desconhecida,,
2024-09-09,Teclado,Informática,Norte,Diego Lima,11786,29,7225.235187021672,4560.76,Belém,-1.407111,-48.455261
2024-03-21,Mouse,Informática,Norte,Bruno Costa,4842,15,4106.109625266157,735.8900000000003,Manaus,-3.076107,-60.046223
2024-10-31,Headphone,Periféricos,Norte,Carla Dias,4569,19,3331.2917916714,1237.71,Macapá,0.051232,-51.067814
2024-09-24,Headset,Informática,Sul,Ana Silva,8110,26,6939.739718155144,1170.2600000000002,Porto Alegre,-30.032283,-51.175238
2023-02-24,Mouse,Periféricos,Leste,Carla Dias,6228,20,5959.970454021474,268.02999999999975,Desconhecida,,
2025-06-30,Headset,Informática,Leste,Eva Santos,11381,6,7595.887266522016,3785.11,Desconhecida,,
2025-11-01,Mouse,Periféricos,Sul,Ana Silva,1587,19,7525.765395019418,-5938.77,Caxias do Sul,-29.203465,-51.148371
2024-10-18,Mouse,Periféricos,Leste,Carla Dias,8770,27,3108.0232233171027,5661.98,Desconhecida,,
2025-09-06,Webcam,Periféricos,Norte,Eva Santos,11024,25,3620.131417920029,7403.87,Belém,-1.468363,-48.473351
2024-05-29,Headphone,Periféricos,Leste,Carla Dias,11119,8,2107.4008340229657,9011.6,Desconhecida,,
2023-08-25,Headphone,Armazenamento,Sul,Eva Santos,7182,6,5312.331281977456,1869.67,Caxias do Sul,-29.135811,-51.178269
2023-12-14,Memória RAM,Periféricos,Norte,Eva Santos,5881,20,2967.1724031039817,2913.83,Macapá,0.032353,-51.032857
2024-09-18,Mouse,Informática,Sul,Ana Silva,3528,23,6305.917121132755,-2777.92,Florianópolis,-27.605809,-48.567509
2024-09-21,Teclado,Armazenamento,Oeste,Bruno Costa,8734,29,1042.6820249888117,7691.32,Desconhecida,,
2023-12-30,Teclado,Armazenamento,Norte,Eva Santos,6497,15,1001.9105812327076,5495.09,Porto Velho,-8.745154,-63.90735
2023-11-17,Headset,Periféricos,Norte,Eva Santos,6551,27,1699.2866208416235,4851.71,Macapá,0.071584,-51.0848
2023-10-13,Headset,Armazenamento,Leste,Ana Silva,6779,3,747.5941324243148,6031.41,Desconhecida,,
2023-05-29,Webcam,Periféricos,Norte,Bruno Costa,4691,10,4990.650332811619,-299.64999999999964,Belém,-1.449794,-48.486538
2024-02-10,Mouse,Informática,Sul,Diego Lima,8026,15,1247.03390685257,6778.97,Londrina,-23.340615,-51.128606
2025-09-04,Headset,Periféricos,Leste,Diego Lima,8683,24,1346.9063063438216,7336.09,Desconhecida,,
2024-03-31,Headset,Armazenamento,Oeste,Bruno Costa,8474,16,192.68753193499464,8281.31,Desconhecida,,
2025-03-10,SSD,Informática,Sul,Carla Dias,414,17,6274.15291581899,-5860.15,Maringá,-23.420791,-51.956945
2025-10-09,Mouse,Periféricos,Oeste,Ana Silva,10027,19,6513.38475895397,3513.62,Desconhecida,,
2025-02-22,Webcam,Informática,Oeste,Bruno Costa,1584,11,1363.2175376063624,220.78,Desconhecida,,
2024-04-04,Headset,Informática,Oeste,Diego Lima,5477,16,5937.033519396417,-460.02999999999975,Desconhecida,,
2025-01-07,Webcam,Armazenamento,Norte,Eva Santos,5247,5,3513.677375406288,1733.3200000000002,Rio Branco,-9.96457,-67.857119
2024-05-23,Headphone,Informática,Sul,Diego Lima,1810,5,1977.5914730858997,-167.58999999999992,Porto Alegre,-29.996428,-51.246724
2024-04-25,Webcam,Armazenamento,Sul,Eva Santos,5842,26,5001.366095944725,840.6300000000001,Londrina,-23.266925,-51.190067
2023-04-24,Teclado,Informática,Norte,Ana Silva,2504,14,1493.5938688289116,1010.41,Manaus,-3.126458,-59.975797
2025-01-18,Teclado,Periféricos,Leste,Eva Santos,8607,18,6074.518172612041,2532.48,Desconhecida,,
2023-12-27,Webcam,Informática,Oeste,Bruno Costa,6611,26,457.11260235876944,6153.89,Desconhecida,,
2023-12-07,Teclado,Periféricos,Sul,Eva Santos,9478,8,7676.316988789082,1801.6800000000003,Porto Alegre,-29.989908,-51.2571
2025-02-08,Headphone,Periféricos,Norte,Carla Dias,7194,5,649.2520093723058,6544.75,Palmas,-10.259503,-48.342746
2025-01-30,Mouse,Informática,Oeste,Bruno Costa,5647,7,4669.231480449623,977.7700000000004,Desconhecida,,
2025-08-26,Teclado,Periféricos,Leste,Ana Silva,4699,16,7225.378777769238,-2526.38,Desconhecida,,
2024-03-24,Teclado,Informática,Leste,Bruno Costa,6484,23,174.28339327497474,6309.72,Desconhecida,,
2025-04-14,Webcam,Informática,Oeste,Carla Dias,6160,14,4028.234531033332,2131.77,Desconhecida,,
2023-11-07,Headphone,Periféricos,Leste,Ana Silva,5076,5,2852.0551573405846,2223.94,Desconhecida,,
2023-09-19,Memória RAM,Periféricos,Sul,Diego Lima,9732,24,4676.23094684264,5055.77,Caxias do Sul,-29.165611,-51.209702
2024-02-10,Memória RAM,Armazenamento,Sul,Carla Dias,9454,9,1865.622502962257,7588.38,Porto Alegre,-30.076964,-51.247469
2023-05-23,Memória RAM,Periféricos,Sul,Ana Silva,10576,4,594.0018004752601,9982.0,Blumenau,-26.95546,-49.066752
2023-12-08,Memória RAM,Armazenamento,Leste,Eva Santos,11208,4,5037.389651841759,6170.61,Desconhecida,,
2023-09-01,Mouse,Periféricos,Sul,Bruno Costa,6215,16,3381.4459767877474,2833.55,Curitiba,-25.434298,-49.265175
2024-05-04,Webcam,Informática,Norte,Ana Silva,11410,24,5010.085466553339,6399.91,Belém,-1.468592,-48.533017
2023-01-12,Webcam,Periféricos,Sul,Bruno Costa,2329,17,1747.4700429557158,581.53,Porto Alegre,-30.062587,-51.221025
2024-07-14,SSD,Informática,Sul,Eva Santos,5117,15,2762.830802591576,2354.17,Curitiba,-25.378773,-49.225338
2023-02-11,Headphone,Informática,Leste,Ana Silva,784,4,4528.516603767714,-3744.52,Desconhecida,,
2024-11-08,Memória RAM,Informática,Sul,Diego Lima,3781,6,4777.45320433184,-996.4499999999998,Blumenau,-26.937043,-49.092329
2024-08-16,Mouse,Armazenamento,Oeste,Carla Dias,9741,16,3028.73327757218,6712.27,Desconhecida,,
2023-05-14,Headphone,Periféricos,Norte,Ana Silva,11081,29,2298.021388483127,8782.98,Rio Branco,-9.991434,-67.856865
2025-12-26,Memória RAM,Informática,Leste,Eva Santos,11512,4,2247.7089855496797,9264.29,Desconhecida,,
2025-10-27,Mouse,Informática,Norte,Ana Silva,10207,6,1463.6188632535157,8743.380000000001,Macapá,0.070087,-51.095302
2025-08-05,Headphone,Armazenamento,Oeste,Bruno Costa,10297,5,2657.2073016503305,7639.79,Desconhecida,,
2023-03-14,Webcam,Periféricos,Leste,Ana Silva,4827,16,1659.567469144702,3167.4300000000003,Desconhecida,,
2024-02-03,Webcam,Periféricos,Leste,Diego Lima,2368,25,5099.818017341163,-2731.82,Desconhecida,,
2024-07-31,Headset,Armazenamento,Sul,Ana Silva,1539,16,4587.01062607735,-3048.01,Florianópolis,-27.628163,-48.505023
2025-05-08,Teclado,Armazenamento,Norte,Carla Dias,11472,10,3110.103483473687,8361.9,Belém,-1.5015,-48.483685
2023-05-10,Memória RAM,Periféricos,Oeste,Ana Silva,4426,9,2660.5737579041643,1765.4299999999998,Desconhecida,,
2025-07-19,SSD,Armazenamento,Oeste,Bruno Costa,1399,4,1961.9044655415687,-562.9000000000001,Desconhecida,,
2023-09-23,Headphone,Periféricos,Leste,Ana Silva,7790,29,4320.829806957982,3469.17,Desconhecida,,
2025-03-03,SSD,Periféricos,Sul,Diego Lima,11508,14,7357.709893617851,4150.29,Blumenau,-26.937912,-49.025863
2023-09-10,Headset,Informática,Leste,Eva Santos,5862,4,5510.768167000382,351.2299999999996,Desconhecida,,
2025-04-01,Teclado,Informática,Leste,Ana Silva,1395,12,5975.764535161694,-4580.76,Desconhecida,,
2023-06-13,Headphone,Periféricos,Leste,Ana Silva,8395,24,6688.27268015875,1706.7299999999996,Desconhecida,,
2023-04-05,Mouse,Periféricos,Leste,Carla Dias,11252,10,2864.948988835762,8387.05,Desconhecida,,
2025-04-12,Memória RAM,Periféricos,Oeste,Diego Lima,10738,4,577.976194346742,10160.02,Desconhecida,,
2023-12-02,Teclado,Periféricos,Oeste,Eva Santos,592,18,5010.665722307423,-4418.67,Desconhecida,,
2025-04-01,Webcam,Periféricos,Leste,Bruno Costa,7126,13,1574.2845465260184,5551.72,Desconhecida,,
2023-08-26,Headset,Periféricos,Leste,Ana Silva,4825,13,4586.825707965677,238.17000000000007,Desconhecida,,
2024-01-16,Teclado,Armazenamento,Sul,Eva Santos,11953,14,5936.921046603953,6016.08,Porto Alegre,-30.040361,-51.19235
2025-06-17,Memória RAM,Periféricos,Leste,Bruno Costa,8103,18,6286.415353010866,1816.58,Desconhecida,,
2024-04-27,Teclado,Armazenamento,Oeste,Diego Lima,4527,1,2470.5658323603225,2056.43,Desconhecida,,
2025-06-20,Memória RAM,Armazenamento,Norte,Diego Lima,10749,21,4138.471201948976,6610.53,Boa Vista,2.800008,-60.689128
2025-11-14,Webcam,Periféricos,Oeste,Eva Santos,7208,16,4998.043562515363,2209.96,Desconhecida,,
2024-04-26,Headphone,Periféricos,Sul,Bruno Costa,972,15,6570.287315868925,-5598.29,Porto Alegre,-30.017696,-51.212983
2025-07-05,Mouse,Armazenamento,Oeste,Diego Lima,3089,22,6110.198227631184,-3021.2,Desconhecida,,
2025-09-20,Webcam,Armazenamento,Norte,Eva Santos,7246,25,7904.764542140772,-658.7600000000002,Porto Velho,-8.781896,-63.855058
2025-08-21,Mouse,Periféricos,Leste,Diego Lima,5915,5,144.03063811768618,5770.97,Desconhecida,,
2024-06-20,Headphone,Periféricos,Norte,Diego Lima,1181,29,3544.916371636013,-2363.92,Rio Branco,-9.928718,-67.804534
2025-11-01,Teclado,Armazenamento,Leste,Diego Lima,10358,6,2107.872332098933,8250.130000000001,Desconhecida,,
2023-05-08,Mouse,Armazenamento,Leste,Carla Dias,712,6,1029.5556261873974,-317.55999999999995,Desconhecida,,
2023-04-02,Headset,Armazenamento,Oeste,Bruno Costa,10880,3,7299.201399084102,3580.8,Desconhecida,,
2024-06-26,Headset,Informática,Oeste,Eva Santos,490,16,7983.859563477835,-7493.86,Desconhecida,,
2025-04-25,Memória RAM,Armazenamento,Oeste,Eva Santos,4717,12,1510.3219666054113,3206.6800000000003,Desconhecida,,
2025-09-15,Webcam,Informática,Sul,Bruno Costa,8012,4,384.3924709867997,7627.61,Caxias do Sul,-29.200318,-51.226493
2024-03-22,Headphone,Periféricos,Oeste,Bruno Costa,2446,1,2258.431225629563,187.57000000000016,Desconhecida,,
2024-01-25,Memória RAM,Periféricos,Sul,Bruno Costa,384,4,6692.106391085854,-6308.11,Joinville,-26.297102,-48.883076
